DataOra	Valore	
07/09/2023 02:15:00	0.00	
07/09/2023 02:00:00	-5.83	
07/09/2023 01:45:00	-30.17	
07/09/2023 01:30:00	-30.17	
07/09/2023 01:15:00	-13.22	
07/09/2023 01:00:00	-0.76	
07/09/2023 00:45:00	-7.77	
07/09/2023 00:30:00	-7.77	
07/09/2023 00:15:00	-14.86	
07/09/2023 00:00:00	-16.12	
