"idsai_to_pdl","num_bdl","data_caricamento","codice_articolo","descrizione_articolo","part_program","note","part_program5"
8065,"24726980064","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8066,"24726980065","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8067,"24726980066","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8068,"24726980067","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8069,"24726980068","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8070,"24726980069","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8071,"24726980070","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8072,"24726980071","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8073,"24726980072","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8074,"24726980073","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8075,"24726980074","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8076,"24726980075","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8077,"24726980076","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8078,"24726980077","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8079,"24726980078","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8080,"24726980079","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8081,"24726980080","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8082,"24726980081","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8083,"24726980082","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8084,"24726980083","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8085,"24726980084","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8086,"24726980085","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8087,"24726980086","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8088,"24726980087","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8089,"24726980088","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8090,"24726980089","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8091,"24726980090","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8092,"24726980091","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8093,"24726980092","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8094,"24726980093","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8095,"24726980094","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8096,"24726980095","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8097,"24726980096","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8098,"24726980097","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8099,"24726980098","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8100,"24726980099","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8101,"24726980100","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8102,"24726960001","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8103,"24726960002","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8104,"24726960003","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8105,"24726960004","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8106,"24726960005","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8107,"24726960006","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8108,"24726960007","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8109,"24726960008","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8110,"24726960009","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8111,"24726960010","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8112,"24726960011","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8113,"24726960012","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8114,"24726960013","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8115,"24726960014","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8116,"24726960015","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8117,"24726960016","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8118,"24726960017","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8119,"24726960018","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8120,"24726960019","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8121,"24726960020","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8122,"24726960021","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8123,"24726960022","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8124,"24726960023","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8125,"24726960024","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8126,"24726960025","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8127,"24726960026","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8128,"24726960027","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8129,"24726960028","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8130,"24726960029","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8131,"24726960030","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8132,"24726960031","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8133,"24726960032","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8134,"24726960033","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8135,"24726960034","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8136,"24726960035","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8137,"24726960036","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8138,"24726960037","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8139,"24726960038","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8140,"24726960039","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8141,"24726960040","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8142,"24726960041","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8143,"24726960042","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8144,"24726960043","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8145,"24726960044","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8146,"24726960045","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8147,"24726960046","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8148,"24726960047","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8149,"24726960048","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8150,"24726960049","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8151,"24726960050","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8152,"24726960051","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8153,"24726960052","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8154,"24726960053","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8155,"24726960054","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8156,"24726960055","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8157,"24726960056","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8158,"24726960057","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8159,"24726960058","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8160,"24726960059","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8161,"24726960060","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8162,"24726960061","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8163,"24726960062","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8164,"24726960063","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8165,"24726960064","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8166,"24726960065","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8167,"24726960066","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8168,"24726960067","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8169,"24726960068","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8170,"24726960069","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8171,"24726960070","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8172,"24726960071","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8173,"24726960072","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8174,"24726960073","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8175,"24726960074","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8176,"24726960075","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8177,"24726960076","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8178,"24726960077","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8179,"24726960078","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8180,"24726960079","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8181,"24726960080","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8182,"24726960081","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8183,"24726960082","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8184,"24726960083","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8185,"24726960084","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8186,"24726960085","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8187,"24726960086","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8188,"24726960087","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8189,"24726960088","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8190,"24726960089","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8191,"24726960090","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8192,"24726960091","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8193,"24726960092","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8194,"24726960093","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8195,"24726960094","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8196,"24726960095","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8197,"24726960096","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8198,"24726960097","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8199,"24726960098","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8200,"24726960099","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8201,"24726960100","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8202,"24726950001","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8203,"24726950002","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8204,"24726950003","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8205,"24726950004","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8206,"24726950005","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8207,"24726950006","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8208,"24726950007","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8209,"24726950008","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8210,"24726950009","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8211,"24726950010","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8212,"24726950011","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8213,"24726950012","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8214,"24726950013","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8215,"24726950014","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8216,"24726950015","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8217,"24726950016","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8218,"24726950017","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8219,"24726950018","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8220,"24726950019","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8221,"24726950020","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8222,"24726950021","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8223,"24726950022","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8224,"24726950023","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8225,"24726950024","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8226,"24726950025","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8227,"24726950026","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8228,"24726950027","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8229,"24726950028","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8230,"24726950029","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8231,"24726950030","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8232,"24726950031","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8233,"24726950032","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8234,"24726950033","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8235,"24726950034","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8236,"24726950035","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8237,"24726950036","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8238,"24726950037","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8239,"24726950038","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8240,"24726950039","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8241,"24726950040","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8242,"24726950041","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8243,"24726950042","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8244,"24726950043","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8245,"24726950044","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8246,"24726950045","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8247,"24726950046","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8248,"24726950047","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8249,"24726950048","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8250,"24726950049","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8251,"24726950050","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8252,"24726950051","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8253,"24726950052","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8254,"24726950053","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8255,"24726950054","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8256,"24726950055","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8257,"24726950056","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8258,"24726950057","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8259,"24726950058","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8260,"24726950059","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8261,"24726950060","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8262,"24726950061","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8263,"24726950062","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8264,"24726950063","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8265,"24726950064","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8266,"24726950065","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8267,"24726950066","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8268,"24726950067","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8269,"24726950068","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8270,"24726950069","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8271,"24726950070","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8272,"24726950071","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8273,"24726950072","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8274,"24726950073","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8275,"24726950074","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8276,"24726950075","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8277,"24726950076","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8278,"24726950077","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8279,"24726950078","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8280,"24726950079","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8281,"24726950080","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8282,"24726950081","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8283,"24726950082","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8284,"24726950083","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8285,"24726950084","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8286,"24726950085","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8287,"24726950086","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8288,"24726950087","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8289,"24726950088","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8290,"24726950089","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8291,"24726950090","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8292,"24726950091","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8293,"24726950092","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8294,"24726950093","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8295,"24726950094","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
8296,"24726950095","2023-08-23 00:00:00",EM-CC7K0401,MUT7000 PCB PREASSEMBLATO,"1",,"0"
